seq,cmd_seq_echo,T0_ms,T1_ms,T3_ns,TQ_ms,T4_ns,T6_ms,T7_ms,RTT_ms,Processing_ns,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
201,157,1779559396114,1779559396114,1779559396123,1779559396152,1779559396152,1779559396145,1779559396147,31,0,29,2,2,33,12.0668
202,159,1779559396181,1779559396181,1779559396191,1779559396191,1779559396191,1779559396183,1779559396217,2,0,0,2,34,36,13.2864
203,160,1779559396217,1779559396217,1779559396226,1779559396246,1779559396246,1779559396238,1779559396251,21,0,20,1,13,34,13.7761
204,161,1779559396251,1779559396251,1779559396260,1779559396279,1779559396279,1779559396271,1779559396285,20,0,19,1,14,34,13.0144
205,162,1779559396285,1779559396285,1779559396294,1779559396316,1779559396317,1779559396309,1779559396319,24,1,22,1,10,34,12.4409
206,164,1779559396355,1779559396355,1779559396364,1779559396370,1779559396370,1779559396362,1779559396389,7,0,6,1,27,34,12.6651
207,165,1779559396388,1779559396388,1779559396398,1779559396403,1779559396403,1779559396395,1779559396423,7,0,5,2,28,35,11.9700
208,166,1779559396423,1779559396423,1779559396432,1779559396440,1779559396440,1779559396433,1779559396458,10,0,8,2,25,35,11.3659
209,167,1779559396458,1779559396458,1779559396466,1779559396494,1779559396494,1779559396486,1779559396492,28,0,28,0,6,34,11.8857
210,168,1779559396492,1779559396492,1779559396501,1779559396526,1779559396527,1779559396519,1779559396528,27,1,25,1,9,36,11.3310
211,169,1779559396528,1779559396528,1779559396537,1779559396564,1779559396564,1779559396556,1779559396570,28,0,27,1,14,42,10.9124
212,171,1779559396603,1779559396603,1779559396611,1779559396617,1779559396617,1779559396610,1779559396637,7,0,6,1,27,34,11.1257
213,172,1779559396637,1779559396637,1779559396646,1779559396649,1779559396649,1779559396642,1779559396672,5,0,3,2,30,35,10.5262
214,173,1779559396672,1779559396672,1779559396681,1779559396687,1779559396687,1779559396679,1779559396706,7,0,6,1,27,34,10.0302
215,174,1779559396706,1779559396706,1779559396714,1779559396740,1779559396740,1779559396733,1779559396740,27,0,26,1,7,34,10.5777
216,175,1779559396740,1779559396740,1779559396749,1779559396774,1779559396774,1779559396766,1779559396775,26,0,25,1,9,35,9.9816
217,176,1779559396775,1779559396775,1779559396785,1779559396811,1779559396811,1779559396803,1779559396809,28,0,26,2,6,34,9.5455
218,178,1779559396844,1779559396844,1779559396854,1779559396865,1779559396865,1779559396858,1779559396878,14,0,11,3,20,34,9.8259
219,179,1779559396878,1779559396878,1779559396887,1779559396898,1779559396898,1779559396890,1779559396913,12,0,11,1,23,35,9.3556
220,180,1779559396913,1779559396913,1779559396921,1779559396938,1779559396938,1779559396931,1779559396947,18,0,17,1,16,34,9.1181
221,182,1779559396982,1779559396982,1779559396991,1779559396992,1779559396992,1779559396984,1779559397017,2,0,1,1,33,35,9.5462
223,183,1779559397017,1779559397017,1779559397026,1779559397063,1779559397063,1779559397055,1779559397060,38,0,37,1,5,43,11.3159
224,185,1779559397092,1779559397092,1779559397102,1779559397118,1779559397118,1779559397110,1779559397135,18,0,16,2,25,43,11.9074
225,186,1779559397135,1779559397135,1779559397145,1779559397151,1779559397151,1779559397143,1779559397168,8,0,6,2,25,33,11.1758
226,187,1779559397168,1779559397168,1779559397177,1779559397188,1779559397188,1779559397181,1779559397203,13,0,11,2,22,35,10.6660
227,188,1779559397203,1779559397203,1779559397213,1779559397242,1779559397242,1779559397234,1779559397237,31,0,29,2,3,34,11.1863
228,189,1779559397237,1779559397237,1779559397247,1779559397276,1779559397276,1779559397268,1779559397272,31,0,29,2,4,35,10.5149
229,190,1779559397272,1779559397272,1779559397281,1779559397315,1779559397315,1779559397307,1779559397340,35,0,34,1,33,68,11.7040
230,192,1779559397340,1779559397340,1779559397349,1779559397368,1779559397368,1779559397360,1779559397375,20,0,19,1,15,35,12.1113
231,193,1779559397375,1779559397375,1779559397384,1779559397402,1779559397402,1779559397394,1779559397409,19,0,18,1,15,34,11.3604
232,194,1779559397409,1779559397409,1779559397418,1779559397440,1779559397440,1779559397432,1779559397444,23,0,22,1,12,35,10.8679
233,196,1779559397478,1779559397478,1779559397487,1779559397494,1779559397494,1779559397486,1779559397513,8,0,7,1,27,35,11.1242
234,197,1779559397513,1779559397513,1779559397522,1779559397527,1779559397527,1779559397519,1779559397548,6,0,5,1,29,35,10.5923
235,198,1779559397548,1779559397548,1779559397558,1779559397565,1779559397566,1779559397558,1779559397591,10,1,7,2,33,43,10.1360
238,201,1779559397668,1779559397668,1779559397677,1779559397695,1779559397695,1779559397688,1779559397702,20,0,18,2,14,34,11.4999
239,203,1779559397736,1779559397736,1779559397745,1779559397752,1779559397752,1779559397744,1779559397770,8,0,7,1,26,34,11.5732
240,204,1779559397770,1779559397770,1779559397779,1779559397785,1779559397785,1779559397777,1779559397805,7,0,6,1,28,35,10.9470
241,205,1779559397805,1779559397805,1779559397814,1779559397825,1779559397825,1779559397817,1779559397840,12,0,11,1,23,35,10.5563
242,206,1779559397840,1779559397840,1779559397849,1779559397878,1779559397878,1779559397870,1779559397874,30,0,29,1,4,34,11.1049
243,207,1779559397874,1779559397874,1779559397882,1779559397911,1779559397911,1779559397903,1779559397908,29,0,29,0,5,34,10.4597
244,208,1779559397907,1779559397907,1779559397917,1779559397949,1779559397949,1779559397942,1779559397942,35,0,32,3,0,35,10.0823
245,210,1779559397976,1779559397976,1779559397985,1779559398004,1779559398004,1779559397997,1779559398011,21,0,19,2,14,35,10.3926
246,211,1779559398011,1779559398011,1779559398020,1779559398038,1779559398038,1779559398030,1779559398054,19,0,18,1,24,43,10.3161
247,212,1779559398054,1779559398054,1779559398063,1779559398076,1779559398076,1779559398068,1779559398088,14,0,13,1,20,34,9.9621
248,213,1779559398088,1779559398088,1779559398097,1779559398130,1779559398130,1779559398122,1779559398129,34,0,33,1,7,41,10.1000
249,214,1779559398129,1779559398129,1779559398139,1779559398163,1779559398163,1779559398155,1779559398163,26,0,24,2,8,34,9.4894
250,215,1779559398163,1779559398163,1779559398172,1779559398206,1779559398206,1779559398200,1779559398231,37,0,34,3,31,68,10.4070
251,217,1779559398231,1779559398231,1779559398240,1779559398263,1779559398263,1779559398255,1779559398266,24,0,23,1,11,35,11.0936
252,218,1779559398266,1779559398266,1779559398274,1779559398296,1779559398296,1779559398289,1779559398300,23,0,22,1,11,34,10.4649
253,219,1779559398300,1779559398300,1779559398309,1779559398334,1779559398334,1779559398326,1779559398334,26,0,25,1,8,34,10.0345
254,221,1779559398368,1779559398368,1779559398377,1779559398387,1779559398387,1779559398379,1779559398403,11,0,10,1,24,35,10.3868
255,222,1779559398403,1779559398403,1779559398412,1779559398419,1779559398419,1779559398412,1779559398437,9,0,7,2,25,34,9.8154
256,223,1779559398437,1779559398437,1779559398446,1779559398457,1779559398457,1779559398450,1779559398471,13,0,11,2,21,34,9.4330
257,224,1779559398471,1779559398471,1779559398480,1779559398510,1779559398510,1779559398503,1779559398506,32,0,30,2,3,35,9.9763
258,225,1779559398506,1779559398506,1779559398515,1779559398544,1779559398544,1779559398537,1779559398541,31,0,29,2,4,35,9.3771
259,226,1779559398540,1779559398540,1779559398549,1779559398582,1779559398582,1779559398574,1779559398584,34,0,33,1,10,44,9.1684
260,228,1779559398616,1779559398616,1779559398625,1779559398636,1779559398636,1779559398628,1779559398659,12,0,11,1,31,43,9.9194
261,229,1779559398659,1779559398659,1779559398669,1779559398670,1779559398670,1779559398662,1779559398691,3,0,1,2,29,32,9.3780
262,230,1779559398691,1779559398691,1779559398701,1779559398708,1779559398708,1779559398701,1779559398726,10,0,7,3,25,35,9.0303
263,231,1779559398726,1779559398726,1779559398735,1779559398761,1779559398761,1779559398753,1779559398760,27,0,26,1,7,34,9.6517
264,232,1779559398760,1779559398760,1779559398769,1779559398794,1779559398794,1779559398786,1779559398794,26,0,25,1,8,34,9.1390
265,233,1779559398794,1779559398794,1779559398804,1779559398832,1779559398832,1779559398824,1779559398828,30,0,28,2,4,34,8.8172
266,235,1779559398862,1779559398862,1779559398871,1779559398884,1779559398885,1779559398877,1779559398897,15,1,13,1,20,35,9.2371
267,236,1779559398897,1779559398897,1779559398906,1779559398918,1779559398918,1779559398910,1779559398931,13,0,12,1,21,34,8.7380
268,237,1779559398931,1779559398931,1779559398940,1779559398957,1779559398957,1779559398949,1779559398965,18,0,17,1,16,34,8.5034
269,239,1779559398999,1779559398999,1779559399008,1779559399011,1779559399011,1779559399003,1779559399034,4,0,3,1,31,35,8.9260
270,240,1779559399034,1779559399034,1779559399043,1779559399043,1779559399043,1779559399036,1779559399069,2,0,0,2,33,35,8.4597
271,241,1779559399069,1779559399069,1779559399077,1779559399081,1779559399081,1779559399073,1779559399112,4,0,4,0,39,43,8.3251
272,242,1779559399112,1779559399112,1779559399121,1779559399134,1779559399134,1779559399127,1779559399145,15,0,13,2,18,33,9.0977
273,243,1779559399145,1779559399145,1779559399155,1779559399167,1779559399167,1779559399159,1779559399187,14,0,12,2,28,42,9.1173
274,244,1779559399187,1779559399187,1779559399196,1779559399205,1779559399205,1779559399197,1779559399220,10,0,9,1,23,33,8.8577
275,245,1779559399220,1779559399220,1779559399229,1779559399258,1779559399258,1779559399251,1779559399254,31,0,29,2,3,34,9.5362
276,246,1779559399254,1779559399254,1779559399263,1779559399291,1779559399291,1779559399283,1779559399288,29,0,28,1,5,34,9.0679
277,247,1779559399288,1779559399288,1779559399297,1779559399331,1779559399331,1779559399323,1779559399357,35,0,34,1,34,69,10.2984
278,249,1779559399357,1779559399357,1779559399365,1779559399384,1779559399384,1779559399376,1779559399391,19,0,19,0,15,34,10.8121
279,250,1779559399391,1779559399391,1779559399400,1779559399417,1779559399417,1779559399409,1779559399426,18,0,17,1,17,35,10.2588
280,251,1779559399426,1779559399426,1779559399436,1779559399454,1779559399454,1779559399446,1779559399460,20,0,18,2,14,34,9.8299
281,253,1779559399494,1779559399494,1779559399503,1779559399509,1779559399509,1779559399501,1779559399529,7,0,6,1,28,35,10.0802
282,254,1779559399529,1779559399529,1779559399538,1779559399541,1779559399541,1779559399534,1779559399564,5,0,3,2,30,35,9.5648
283,255,1779559399564,1779559399564,1779559399573,1779559399580,1779559399580,1779559399572,1779559399606,8,0,7,1,34,42,9.2661
286,258,1779559399685,1779559399685,1779559399693,1779559399705,1779559399705,1779559399697,1779559399718,12,0,12,0,21,33,10.7061
287,259,1779559399718,1779559399718,1779559399728,1779559399759,1779559399759,1779559399751,1779559399753,33,0,31,2,2,35,11.2369
288,260,1779559399753,1779559399753,1779559399762,1779559399793,1779559399793,1779559399786,1779559399787,33,0,31,2,1,34,10.5424
289,262,1779559399821,1779559399821,1779559399830,1779559399831,1779559399831,1779559399823,1779559399856,2,0,1,1,33,35,11.8107
290,263,1779559399856,1779559399856,1779559399865,1779559399886,1779559399886,1779559399878,1779559399890,22,0,21,1,12,34,12.3694
291,264,1779559399890,1779559399890,1779559399899,1779559399921,1779559399921,1779559399914,1779559399925,24,0,22,2,11,35,11.6947
292,265,1779559399925,1779559399925,1779559399934,1779559399959,1779559399959,1779559399951,1779559399959,26,0,25,1,8,34,11.1359
293,267,1779559399993,1779559399993,1779559400002,1779559400013,1779559400013,1779559400006,1779559400027,13,0,11,2,21,34,11.3363
294,268,1779559400027,1779559400027,1779559400036,1779559400046,1779559400046,1779559400039,1779559400062,12,0,10,2,23,35,10.6722
295,269,1779559400062,1779559400062,1779559400071,1779559400085,1779559400085,1779559400077,1779559400097,15,0,14,1,20,35,10.1707
296,270,1779559400097,1779559400097,1779559400107,1779559400138,1779559400138,1779559400130,1779559400140,33,0,31,2,10,43,10.1491
299,274,1779559400253,1779559400253,1779559400262,1779559400264,1779559400264,1779559400257,1779559400287,4,0,2,2,30,34,13.8238
300,275,1779559400287,1779559400287,1779559400296,1779559400298,1779559400298,1779559400291,1779559400322,4,0,2,2,31,35,13.0544
301,276,1779559400322,1779559400322,1779559400331,1779559400336,1779559400336,1779559400329,1779559400356,7,0,5,2,27,34,12.5197
